comparison_mode,comparison_label,player_id,player_name,post_soldier_rounds,post_team_damage_per_round,post_damage_per_round,post_kd,post_kills_per_round,post_deaths_per_round,post_friendly_damage_pct,pre_soldier_rounds,pre_team_damage_per_round,pre_damage_per_round,pre_kd,pre_kills_per_round,pre_deaths_per_round,pre_friendly_damage_pct,soldier_rounds_pct_change,team_damage_per_round_pct_change,damage_per_round_pct_change,kd_pct_change,kills_per_round_pct_change,deaths_per_round_pct_change,friendly_damage_pct_pct_change
equal_time,Equal Time,STEAM_0:1:4088478,charlie,1,778.0,6147.0,0.8235294117647058,28.0,34.0,11.234657039711191,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:45567960,flat stanley,0,0,0,0,0,0,0,5,740.6,5942.6,0.881578947368421,26.8,30.4,11.081517835767297,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:144175,ego,0,0,0,0,0,0,0,1,587.0,5041.0,1.0,21.0,21.0,10.42999289267946,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-99.99999999999999
equal_time,Equal Time,STEAM_0:1:600201012,Military Snake,0,0,0,0,0,0,0,1,549.0,2059.0,0.21428571428571427,6.0,28.0,21.050613496932517,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-99.99999999999999
equal_time,Equal Time,STEAM_0:0:1694446,durden duvet,1,480.0,6780.0,1.2380952380952381,26.0,21.0,6.6115702479338845,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:5302,redux,0,0,0,0,0,0,0,1,365.0,3803.0,0.9333333333333333,14.0,15.0,8.757197696737045,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:374021450,omni,1,355.0,5747.0,1.3333333333333333,20.0,15.0,5.81776466732219,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:548471924,Lisa Loeb,0,0,0,0,0,0,0,3,282.0,3932.0,0.7395833333333334,23.666666666666668,32.0,6.6919791172282865,-100.0,-100.0,-100.0,-100.00000000000001,-100.00000000000001,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:125453,-FOOC- the Paper,0,0,0,0,0,0,0,1,125.0,4737.0,1.3333333333333333,20.0,15.0,2.5709584533113943,-100.0,-100.0,-100.0,-99.99999999999999,-100.0,-100.0,-99.99999999999999
equal_time,Equal Time,STEAM_0:1:206377,Hampster w/Radioactive Bananas*,1,0.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0
equal_time,Equal Time,STEAM_0:1:212615736,Buck,1,0.0,0.0,,0.0,0.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
equal_time,Equal Time,STEAM_0:0:1743604,twitch.tv/dyybr,0,0,0,0,0,0,0,1,0.0,0.0,,0.0,0.0,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
equal_match_count,Equal Match Count,STEAM_0:1:1752496,AUTHENTIC,5,1748.0,8868.0,1.3726708074534162,44.2,32.2,16.465712132629992,5,2740.8,9846.6,1.993006993006993,57.0,28.6,21.77415510748844,0.0,-36.22300058377117,-9.938455913716412,-31.125640187425077,-22.456140350877188,12.58741258741259,-24.379558925034015
equal_match_count,Equal Match Count,STEAM_0:1:17947198,brakinh0 AF,5,1836.0,6151.2,0.9595375722543352,33.2,34.6,22.986778846153847,7,1845.7142857142858,7355.0,0.9683794466403162,35.0,36.142857142857146,20.06055430479,-28.571428571428573,-0.5263157894736877,-16.367097212780422,-0.9130588651645626,-5.142857142857134,-4.268774703557316,14.586957553137664
equal_match_count,Equal Match Count,STEAM_0:0:1260882,erb,3,1536.3333333333333,6598.666666666667,1.1744186046511629,33.666666666666664,28.666666666666668,18.885474288055725,1,2110.0,6351.0,0.7241379310344828,21.0,29.0,24.937950596856165,200.0,-27.187993680884677,3.899648349341316,62.18161683277964,60.31746031746031,-1.1494252873563178,-24.270143151071334
equal_match_count,Equal Match Count,STEAM_0:0:18619424,rufi0,34,1695.3529411764705,8529.264705882353,1.2360992301112061,42.5,34.38235294117647,16.581088894450247,24,1683.5833333333333,8840.208333333334,1.4433833560709413,44.083333333333336,30.541666666666668,15.997877824453322,41.666666666666664,0.6990808004635294,-3.5173789545040597,-14.360989066964635,-3.5916824196597403,12.575234732364976,3.645552718907913
equal_match_count,Equal Match Count,STEAM_0:0:1452755,manu,1,1661.0,8694.0,0.7962962962962963,43.0,54.0,16.040560115886045,2,1713.5,6571.0,1.9166666666666667,46.0,24.0,20.683203572937412,-50.0,-3.0639042894660053,32.30862882361893,-58.454106280193244,-6.521739130434782,125.0,-22.446442789578086
equal_match_count,Equal Match Count,STEAM_0:1:1691576,Yosh,7,1557.2857142857142,7959.428571428572,1.6184971098265897,40.0,24.714285714285715,16.36369094975757,9,1712.111111111111,8386.111111111111,1.3472222222222223,43.111111111111114,32.0,16.954579463932046,-22.22222222222222,-9.042952634360255,-5.087966687171723,20.13586794589118,-7.216494845360832,-22.76785714285714,-3.4851263367014833
equal_match_count,Equal Match Count,STEAM_0:0:426568628,cole,9,1335.6666666666667,9243.666666666666,1.8055555555555556,50.55555555555556,28.0,12.625244186779256,11,1814.909090909091,9063.363636363636,1.75,52.18181818181818,29.818181818181817,16.683798397138585,-18.181818181818183,-26.40586388833233,1.98936109745863,3.174603174603176,-3.1165311653116463,-6.097560975609751,-24.326320144550575
equal_match_count,Equal Match Count,STEAM_0:1:19081858,CurtWild.es,16,1428.3125,8580.1875,1.6436781609195403,44.6875,27.1875,14.270994654543637,39,1588.4358974358975,8784.97435897436,1.5149700598802396,45.41025641025641,29.974358974358974,15.312571836772022,-58.97435897435897,-10.080570307833865,-2.3311036618468637,8.495752123938034,-1.591614906832295,-9.297476475620188,-6.802104789001636
equal_match_count,Equal Match Count,STEAM_0:1:57115,hello? RALPH TRESVANT pls,5,1500.0,8840.8,1.4746835443037976,46.6,31.6,14.505647532105833,17,1481.9411764705883,8764.058823529413,1.45703125,43.88235294117647,30.11764705882353,14.463607031725436,-70.58823529411765,1.2185924661612315,0.8756351140016867,1.2115247565072853,6.193029490616624,4.921875000000006,0.29066401132291775
equal_match_count,Equal Match Count,STEAM_0:1:160553225,Emilio!.ar,11,1435.7272727272727,5734.272727272727,1.2654545454545454,31.636363636363637,25.0,20.0240902751363,7,1504.857142857143,6226.0,1.1576086956521738,30.428571428571427,26.285714285714285,19.46559243107399,57.142857142857146,-4.593782902117819,-7.897964547498762,9.31626120358515,3.9692701664532715,-4.891304347826083,2.869154103785448
equal_match_count,Equal Match Count,STEAM_0:1:39412,myth,4,1576.75,8105.75,1.3407407407407408,45.25,33.75,16.284533953008005,2,1308.5,9254.0,1.164179104477612,39.0,33.5,12.388165680473373,100.0,20.50057317539167,-12.408147827966285,15.1661918328585,16.025641025641026,0.746268656716418,31.45234228402526
equal_match_count,Equal Match Count,STEAM_0:1:1037349,drkz,8,1591.75,9060.25,1.3082706766917294,43.5,33.25,14.943203154337214,11,1277.7272727272727,9793.363636363636,1.4839650145772594,46.27272727272727,31.181818181818183,11.54111445041139,-27.272727272727273,24.5766631092138,-7.485820639208367,-11.839520215075993,-5.992141453831043,6.632653061224484,29.477991216043733
equal_match_count,Equal Match Count,STEAM_0:0:1648744,omeN,3,920.3333333333334,4909.0,0.7808219178082192,19.0,24.333333333333332,15.787968892955169,7,1932.0,8417.42857142857,1.038910505836576,38.142857142857146,36.714285714285715,18.66769731938271,-57.142857142857146,-52.363699102829536,-41.68052679813991,-24.842234877635835,-50.187265917603,-33.7224383916991,-15.426264831482532
equal_match_count,Equal Match Count,STEAM_0:1:8490,[40+]Dospac,20,1278.0,7624.7,1.1251908396946564,36.85,32.75,14.355195614813484,26,1555.9615384615386,7493.538461538462,1.1699029126213591,37.07692307692308,31.692307692307693,17.193895115327237,-23.076923076923077,-17.864293659621808,1.750328488133359,-3.821861835228535,-0.6120331950207518,3.3373786407766954,-16.50992681689234
equal_match_count,Equal Match Count,STEAM_0:0:215536322,theycallme-quickdet,24,1267.875,6808.958333333333,1.061712846347607,35.125,33.083333333333336,15.69767441860465,26,1511.7307692307693,7230.0,1.2636248415716096,38.34615384615385,30.346153846153847,17.293266163627163,-7.6923076923076925,-16.13089937666964,-5.823536191793458,-15.978792801578534,-8.400200601805416,9.019856358259405,-9.226665049419708
equal_match_count,Equal Match Count,STEAM_0:1:55680,i-have-worse-than-bad-luck,8,1041.625,7503.875,1.4837209302325582,39.875,26.875,12.189163887426131,6,1718.3333333333333,8437.666666666666,1.280612244897959,41.833333333333336,32.666666666666664,16.919390836287253,33.333333333333336,-39.38166828322017,-11.066941887567646,15.860279810988619,-4.681274900398412,-17.729591836734688,-27.957430587371608
equal_match_count,Equal Match Count,STEAM_0:1:11788346,kix,18,1258.7777777777778,8633.666666666666,1.2492260061919505,44.833333333333336,35.888888888888886,12.724638332285021,17,1484.0588235294117,8372.823529411764,1.1466227347611202,40.94117647058823,35.705882352941174,15.056067125388651,5.882352941176471,-15.18006174552212,3.1153545317015388,8.948302551510627,9.506704980842928,0.5125388980413674,-15.4849787377223
equal_match_count,Equal Match Count,STEAM_0:1:68678,dexterity,12,1301.75,7015.833333333333,1.074935400516796,34.666666666666664,32.25,15.650579595435373,13,1359.076923076923,7802.307692307692,1.0780287474332648,40.38461538461539,37.46153846153846,14.834841894910074,-7.6923076923076925,-4.218077880914649,-10.080022347103098,-0.28694475206101966,-14.15873015873017,-13.911704312114985,5.498796052590107
equal_match_count,Equal Match Count,STEAM_0:1:1058823,spek,20,953.25,7859.9,1.4608378870673953,40.1,27.45,10.816223484225278,15,1568.9333333333334,8283.733333333334,1.3179723502304148,38.13333333333333,28.933333333333334,15.92394613979295,33.333333333333336,-39.24216027874565,-5.116453129023958,10.83979772504362,5.157342657342662,-5.126728110599082,-32.075734310629144
equal_match_count,Equal Match Count,STEAM_0:0:661896,[A*C*M]Moreno,18,1306.4444444444443,8217.5,1.2634228187919463,41.833333333333336,33.111111111111114,13.717472335808576,17,1212.2941176470588,8394.529411764706,1.4761904761904763,43.76470588235294,29.647058823529413,12.619094271228784,5.882352941176471,7.766294121769881,-2.10886641860596,-14.413292920545578,-4.413082437275982,11.684303350970023,8.70409588019377
equal_match_count,Equal Match Count,STEAM_0:1:86025,grens,10,1198.8,8478.9,1.7877551020408162,43.8,24.5,12.38724077001767,4,1304.75,8713.25,2.0707070707070705,51.25,24.75,13.024056697943701,150.0,-8.12032956505078,-2.6895819585114666,-13.66450970632155,-14.536585365853663,-1.0101010101010102,-4.889535900335684
equal_match_count,Equal Match Count,STEAM_0:1:476754,m3d^,3,1266.6666666666667,6320.0,1.076086956521739,33.0,30.666666666666668,16.695957820738137,1,1208.0,7021.0,1.206896551724138,35.0,29.0,14.679790983108518,200.0,4.856512141280359,-9.984332716137303,-10.838509316770192,-5.714285714285714,5.747126436781614,13.734302075210378
equal_match_count,Equal Match Count,STEAM_0:1:69020,rk,1,903.0,9551.0,1.3870967741935485,43.0,31.0,8.63784197436388,1,1561.0,8953.0,1.5185185185185186,41.0,27.0,14.846870838881491,0.0,-42.152466367713004,6.679325365799174,-8.654602675059007,4.878048780487805,14.814814814814815,-41.82045450450875
equal_match_count,Equal Match Count,STEAM_0:1:104939,. N a z,9,1270.7777777777778,8392.666666666666,1.3795620437956204,42.0,30.444444444444443,13.15036046498258,3,1170.6666666666667,8596.0,1.1770833333333333,37.666666666666664,32.0,11.986348122866895,200.0,8.551632498101744,-2.365441290522731,17.201731154318203,11.50442477876107,-4.861111111111116,9.711150804097255
equal_match_count,Equal Match Count,STEAM_0:0:98260,ricky,3,1299.3333333333333,6969.0,1.1235955056179776,33.333333333333336,29.666666666666668,15.714573674662367,1,1112.0,10878.0,1.21875,39.0,32.0,9.274395329441202,200.0,16.846522781774574,-35.93491450634308,-7.807548256986452,-14.529914529914523,-7.2916666666666625,69.44041219352677
equal_match_count,Equal Match Count,STEAM_0:1:77878,exr8ed-VD,24,1177.25,6336.416666666667,0.9523121387283237,27.458333333333332,28.833333333333332,15.668115877733907,19,1217.157894736842,6127.315789473684,1.0508130081300813,27.210526315789473,25.894736842105264,16.57243183202551,26.31578947368421,-3.2787771339617726,3.4126016085576008,-9.373777126821036,0.9107027724048998,11.348238482384817,-5.456748674289628
equal_match_count,Equal Match Count,STEAM_0:0:6409859,NOOKIE,9,1060.4444444444443,6162.0,0.9790209790209791,31.11111111111111,31.77777777777778,14.682625149995385,6,1308.8333333333333,7288.5,0.9502487562189055,31.833333333333332,33.5,15.223712779156328,50.0,-18.977885309223655,-15.455855114221032,3.0278621901658593,-2.2687609075043604,-5.140961857379765,-3.554242233877255
equal_match_count,Equal Match Count,STEAM_0:0:116972,RedAlert,21,1184.6666666666667,7808.285714285715,1.2519440124416796,38.333333333333336,30.61904761904762,13.173278546163132,1,1176.0,7544.0,0.8709677419354839,27.0,31.0,13.486238532110091,2000.0,0.7369614512471719,3.503257082260269,43.74171994700767,41.97530864197532,-1.2288786482334826,-2.3205876508992196
equal_match_count,Equal Match Count,STEAM_0:0:84622,-FOOC- MightyMouse,4,853.25,10006.25,2.0106382978723403,47.25,23.5,7.857175744739629,12,1437.6666666666667,10235.416666666666,2.198019801980198,55.5,25.25,12.316083297043768,-66.66666666666667,-40.65035937862277,-2.238957866883772,-8.52501437607822,-14.864864864864865,-6.930693069306931,-36.20394117807251
equal_match_count,Equal Match Count,STEAM_0:0:855795148,ari,3,842.3333333333334,9996.333333333334,1.7692307692307692,46.0,26.0,7.7715586172961,9,1288.111111111111,7145.222222222223,1.3478260869565217,34.44444444444444,25.555555555555557,15.274044795783926,-66.66666666666667,-34.60709048563788,39.90234344628112,31.265508684863516,33.5483870967742,1.7391304347826024,-49.11918407204572
equal_match_count,Equal Match Count,STEAM_0:1:16295419,are.nz.i,0,0,0,0,0,0,0,2,2006.0,8022.0,1.15625,37.0,32.0,20.003988831272437,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:645065,|BC| Cool_dude69,0,0,0,0,0,0,0,2,1978.5,8089.0,1.293103448275862,37.5,29.0,19.6523466600447,-100.0,-100.0,-100.0,-100.00000000000001,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:11458044,cole,0,0,0,0,0,0,0,1,1911.0,10358.0,1.5,60.0,40.0,15.57584155187872,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:12161876,[MOS]GhostH,0,0,0,0,0,0,0,9,1875.4444444444443,6864.333333333333,0.939297124600639,32.666666666666664,34.77777777777778,21.458720028477714,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:108427761,Hewber,1,1198.0,6462.0,1.1081081081081081,41.0,37.0,15.639686684073107,1,676.0,6842.0,0.7647058823529411,26.0,34.0,8.991753125831337,0.0,77.2189349112426,-5.553931598947676,44.90644490644492,57.69230769230769,8.823529411764707,73.93367528233969
equal_match_count,Equal Match Count,STEAM_0:0:22020435,Microwaveable Infant,0,0,0,0,0,0,0,6,1841.5,8101.0,1.1343283582089552,38.0,33.5,18.521498617048024,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:131282,light,15,788.2666666666667,6373.733333333334,0.8536036036036037,25.266666666666666,29.6,11.006236619193894,10,1000.6,6971.7,0.9207920792079208,27.9,30.3,12.550957691005106,50.0,-21.220600972749686,-8.577056767598524,-7.29681294197423,-9.438470728793307,-2.310231023102308,-12.307595243654331
equal_match_count,Equal Match Count,STEAM_0:1:10843944,M C o Z,1,684.0,6298.0,0.6842105263157895,26.0,38.0,9.796619879690633,3,1100.0,6065.666666666667,1.053763440860215,32.666666666666664,31.0,15.350979206400893,-66.66666666666667,-37.81818181818182,3.830301698082096,-35.06981740064447,-20.408163265306115,22.580645161290324,-36.182443165542566
equal_match_count,Equal Match Count,STEAM_0:0:52048434,Danimal,2,949.0,6876.0,1.1333333333333333,25.5,22.5,12.12779552715655,2,813.0,6272.5,0.7272727272727273,16.0,22.0,11.474137322701292,0.0,16.728167281672818,9.621363092865684,55.83333333333333,59.375,2.272727272727273,5.6967960733920435
equal_match_count,Equal Match Count,STEAM_0:0:26635064,WaGs-XD-BSU-BW^Ni-rf-[e9]-,0,0,0,0,0,0,0,4,1720.5,6383.0,0.9124087591240876,31.25,34.25,21.23156660702166,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:5107,{GTO}Nomad,4,1164.0,7056.75,1.0083333333333333,30.25,30.0,14.15929203539823,1,522.0,3512.0,1.0909090909090908,12.0,11.0,12.940009915716411,300.0,122.98850574712644,100.93251708428247,-7.56944444444444,152.08333333333334,172.72727272727272,9.422574848269083
equal_match_count,Equal Match Count,STEAM_0:1:59994,jamie,0,0,0,0,0,0,0,9,1668.2222222222222,6507.444444444444,1.210144927536232,37.111111111111114,30.666666666666668,20.4047240456096,-100.0,-100.0,-99.99999999999999,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:700333,xanax soldier,0,0,0,0,0,0,0,20,1659.8,8333.85,1.2035398230088497,40.8,33.9,16.608546426981132,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:16295419,arenzi,2,1641.0,7717.0,1.1694915254237288,34.5,29.5,17.53579824748878,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:7258560,SLICK,0,0,0,0,0,0,0,5,1619.0,7963.2,1.2451612903225806,38.6,31.0,16.895911168625158,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:3613037,Cheese,9,1618.4444444444443,9008.222222222223,1.2763975155279503,45.666666666666664,35.77777777777778,15.230029276453367,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:224817525,penes de mierda,0,0,0,0,0,0,0,13,1587.3076923076924,8837.384615384615,1.3729216152019001,44.46153846153846,32.38461538461539,15.226422473269825,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:224817525,enrique,18,1584.111111111111,7993.555555555556,1.09353507565337,44.166666666666664,40.388888888888886,16.5396350305688,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:512155470,Lowla! (she/her),1,1568.0,3741.0,0.5806451612903226,18.0,31.0,29.534752307402524,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:7258560,[220]SLICK,4,1549.75,7786.5,1.352,42.25,31.25,16.599277011648145,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:104399409,coca!.ar,3,1502.0,6762.333333333333,0.9326923076923077,32.333333333333336,34.666666666666664,18.17448473359416,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:481409,rQ.MILOS,2,1458.0,5268.5,0.6909090909090909,19.0,27.5,21.675462722069426,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:1889956,relic,0,0,0,0,0,0,0,1,1452.0,8149.0,1.0,30.0,30.0,15.123424643266327,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:928287,rQ.Purple Goose,2,1447.5,5915.5,1.1296296296296295,30.5,27.0,19.65910634252343,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:5382099,lat,2,714.5,8617.5,2.2,38.5,17.5,7.656450921560223,4,725.75,9002.25,1.7209302325581395,37.0,21.5,7.4604235197368425,-50.0,-1.550120564932828,-4.27393151712072,27.83783783783785,4.054054054054054,-18.6046511627907,2.6275639888912816
equal_match_count,Equal Match Count,STEAM_0:1:700333,xanaxsoldier,7,1439.2857142857142,8581.142857142857,1.2697095435684647,43.714285714285715,34.42857142857143,14.363514534593616,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:90069,hello? wheaties,0,0,0,0,0,0,0,18,1437.611111111111,9312.555555555555,1.6988416988416988,48.888888888888886,28.77777777777778,13.372919282905174,-100.0,-99.99999999999999,-100.0,-99.99999999999999,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:69474624,bipps,1,1428.0,7792.0,1.4,42.0,30.0,15.488069414316703,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:645065,|FoE| u|tra$nip3r-AA-,2,1421.0,4436.5,1.0612244897959184,26.0,24.5,24.25949637217243,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:5622,Doug,8,1412.5,7906.0,1.584070796460177,44.75,28.25,15.158018994473359,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:7896233,smile,0,0,0,0,0,0,0,2,1326.0,5476.0,0.7777777777777778,28.0,36.0,19.494266392237577,-100.0,-100.0,-100.0,-100.00000000000001,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:26813481,Nemsy*,0,0,0,0,0,0,0,7,1299.7142857142858,7385.857142857143,1.4345549738219896,39.142857142857146,27.285714285714285,14.964061908912976,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:1774174,[220] eZnorb&#x60;,2,1298.5,6765.5,0.9193548387096774,28.5,31.0,16.102430555555557,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:113066980,rQ.HanzzYolo,0,0,0,0,0,0,0,27,1289.851851851852,7691.666666666667,1.1406619385342789,35.74074074074074,31.333333333333332,14.36117789204993,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:26813481,n E m S y,10,1278.2,6961.2,1.1423841059602649,34.5,30.2,15.513265529043377,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:90069,rufi0,19,1265.2631578947369,9126.368421052632,1.5917355371900825,50.68421052631579,31.842105263157894,12.175789223109689,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:76483,|BC| EDEdDNEdDYFaN,3,1252.0,8896.333333333334,1.7303370786516854,51.333333333333336,29.666666666666668,12.337001149614059,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:4621670,Odi,0,0,0,0,0,0,0,6,1251.0,6892.833333333333,1.1073446327683616,32.666666666666664,29.5,15.361316333422018,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:243368586,rQ.K.o.p.iA,0,0,0,0,0,0,0,17,1225.4117647058824,6966.411764705882,1.0862068965517242,29.647058823529413,27.294117647058822,14.958961949145849,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:455990175,kacchan,0,0,0,0,0,0,0,2,1202.0,8122.0,1.7777777777777777,40.0,22.5,12.891462891462892,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-99.99999999999999
equal_match_count,Equal Match Count,STEAM_0:1:5077420,Nest,0,0,0,0,0,0,0,1,1201.0,5387.0,0.9655172413793104,28.0,29.0,18.230115361262904,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:8914480,Carb,0,0,0,0,0,0,0,20,1199.6,8146.8,1.165302782324059,35.6,30.55,12.834888299238209,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:59994,-FOOC- jamie,3,1198.6666666666667,5851.333333333333,0.9489795918367347,31.0,32.666666666666664,17.002364066193852,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:22020435,[220]BITCH I MIGHT BE GUCCI MAN,5,1182.6,7076.2,1.2699386503067485,41.4,32.6,14.319271564876253,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:412602,hero,1,1176.0,7033.0,2.3125,37.0,16.0,14.325740041417957,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:76483,EDEdDNEdDYFaN -z-,0,0,0,0,0,0,0,1,1175.0,6808.0,1.5454545454545454,34.0,22.0,14.718777401979207,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:12161876,craig duvet,24,1137.5833333333333,6536.333333333333,0.9088607594936708,29.916666666666668,32.916666666666664,14.824025106692584,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:3569972,MaJoR,2,1104.0,6419.5,0.9206349206349206,29.0,31.5,14.67402139961454,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:840023431,tool Troll,1,1056.0,4279.0,0.5666666666666667,17.0,30.0,19.79381443298969,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:125453,the Paper,3,1055.3333333333333,6113.666666666667,0.8181818181818182,30.0,36.666666666666664,14.720788580462175,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:104399409,coca,0,0,0,0,0,0,0,2,1025.0,5818.0,0.8405797101449275,29.0,34.5,14.978810463247115,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:3370,Demonz,1,1019.0,8561.0,1.6,40.0,25.0,10.636743215031315,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:174273074,mr.forman i cant come to work 2,11,1015.4545454545455,9290.363636363636,1.2821917808219179,42.54545454545455,33.18181818181818,9.853216188560742,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:8914480,Carbon,17,981.3529411764706,7191.117647058823,1.063551401869159,33.470588235294116,31.470588235294116,12.008032706647857,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:67054,[-21-]sincie,0,0,0,0,0,0,0,1,967.0,5043.0,0.75,18.0,24.0,16.08985024958403,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:0:36944510,SERuM,13,930.0,6592.153846153846,1.0486322188449848,26.53846153846154,25.307692307692307,12.363480181617376,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:113066980,rQ. HanzzYolo (Buzzball Biggie),27,918.4814814814815,7697.592592592592,1.127147766323024,36.44444444444444,32.333333333333336,10.660092677768512,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:1:54513044,theycallme-j,5,917.4,5044.0,0.785234899328859,23.4,29.8,15.389002583285805,0,0,0,0,0,0,0,,,,,,,
equal_match_count,Equal Match Count,STEAM_0:0:36944510,srm,0,0,0,0,0,0,0,6,906.8333333333334,6687.5,1.0316455696202531,27.166666666666668,26.333333333333332,11.940920862046262,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_match_count,Equal Match Count,STEAM_0:1:8415345,chad,0,0,0,0,0,0,0,3,903.3333333333334,8007.333333333333,1.564102564102564,40.666666666666664,26.0,10.137662726320515,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
